user;user_id
16606874;900231078
16606874;83926605
16606874;1402424148
16606874;1133457388038688768
16606874;55893722
16606874;404894090
16606874;601028185
16606874;932563111
16606874;1719936289
16606874;3295882694
16606874;1114920226393612288
16606874;95989483
16606874;29032586
16606874;329815445
16606874;89431845
16606874;115702103
16606874;244086871
16606874;525436041
16606874;848826626
16606874;92233525
16606874;60264136
16606874;714914764
16606874;2281217988
16606874;16627544
16606874;37776042
16606874;333954467
16606874;993792060548435968
16606874;3541939462
16606874;3378612489
16606874;88184493
16606874;1007696977369423879
16606874;1301100498
16606874;493494710
16606874;40363629
16606874;28257421
16606874;1347250338
16606874;2429391577
16606874;832097871893770240
16606874;225761424
16606874;2461432297
16606874;1225229076
16606874;1580316804
16606874;2615232002
16606874;21794101
16606874;1124773536
16606874;147947516
16606874;825815009041203201
16606874;306868006
16606874;1019949632108064768
16606874;18174975
16606874;246295381
16606874;1586266080
16606874;2803587655
16606874;1601699341
16606874;1949513514
16606874;828566340365643776
16606874;850600969184436224
16606874;833300465039319040
16606874;17780822
16606874;20399735
16606874;886420428
16606874;828623998921629696
16606874;726372601
16606874;1613378210
16606874;92337227
16606874;19017675
16606874;23056912
16606874;24181511
16606874;4097559143
16606874;433766266
16606874;17576181
16606874;576234213
16606874;280227352
16606874;165786404
16606874;117761523
16606874;25980581
16606874;20463983
16606874;19763668
16606874;856010760
16606874;323111954
16606874;35877137
16606874;20344328
16606874;1249695476
16606874;149441850
16606874;436470131
16606874;1133570430
16606874;560188351
16606874;17621447
16606874;30507250
16606874;37643162
16606874;82912952
16606874;16936237
16606874;20610385
415475621;23967604
415475621;261860968
415475621;923116072856846336
415475621;1499400284
415475621;2443718293
415475621;938522598585131008
415475621;2967623435
415475621;544312946
415475621;1133570430
415475621;4097559143
415475621;1586266080
415475621;948552829
415475621;20399735
415475621;2850651695
415475621;34423857
415475621;18174975
415475621;705011648558473220
415475621;23318055
415475621;435714725
415475621;1249695476
415475621;1558588135
415475621;139661393
415475621;2279751087
415475621;306134959
415475621;339672122
415475621;1498593469
415475621;22625989
415475621;449951300
415475621;714000438
415475621;17576181
415475621;195681218
415475621;2373681362
415475621;1580316804
415475621;1354570123
415475621;33248043
415475621;2351820624
415475621;27688865
415475621;24181511
415475621;829060856
415475621;4706135422
415475621;1374683634
415475621;36347303
415475621;15061445
415475621;578240398
415475621;829032654
415475621;467604110
415475621;1347250338
415475621;2262477443
415475621;1560926802
415475621;391945446
415475621;1361319566
415475621;87306292
415475621;19231330
415475621;19763668
415475621;20228586
415475621;2461432297
415475621;939966774
415475621;191779603
415475621;631767111
415475621;582076945
415475621;146088853
415475621;45360352
415475621;529247064
415475621;82912952
415475621;819843415
415475621;381540723
415475621;525436041
415475621;479390782
415475621;612717643
415475621;55207471
415475621;2163600808
415475621;2362654915
415475621;54988878
415475621;166102184
415475621;86719842
415475621;28640933
415475621;116407356
415475621;9234892
415475621;2394252247
415475621;16705726
415475621;92233525
415475621;2610126043
415475621;581103570
415475621;463907386
415475621;471163803
415475621;143828745
415475621;2867702451
415475621;89431845
415475621;404894090
415475621;102918775
415475621;165786404
415475621;144238332
415475621;117761523
415475621;856010760
415475621;900231078
415475621;66691158
415475621;18578222
415475621;167328296
415475621;135430876
581103570;585477047
581103570;136333369
581103570;153388751
581103570;856010760
581103570;533041104
581103570;2461432297
581103570;381540723
581103570;4022826012
581103570;2195622679
581103570;435714725
581103570;45360352
581103570;339846503
581103570;2441261875
581103570;1498593469
581103570;560188351
581103570;249601317
581103570;311951299
581103570;385358076
581103570;55207471
581103570;33248043
145252665;1606473660
145252665;1118030533219508225
145252665;15334541
145252665;130406156
145252665;143828745
145252665;2585792659
145252665;202102772
145252665;2311916178
145252665;1090919392840503296
145252665;52361939
145252665;406110645
145252665;710201540116652033
145252665;1368850908
145252665;2991912647
145252665;329815445
145252665;112873259
145252665;313540505
145252665;700605423
145252665;2443718293
145252665;28773799
145252665;1162901370
145252665;3065992036
145252665;1934463319
145252665;2463325740
145252665;471163803
145252665;303234771
145252665;856010760
145252665;191409618
145252665;19017675
145252665;560537100
145252665;190955270
2803587655;4171877789
2803587655;1314652063
2803587655;910520918799155200
2803587655;195681218
2803587655;601514135
2803587655;20399735
2803587655;52009223
2803587655;104782747
2803587655;2394252247
2803587655;117029568
2803587655;2472445567
2803587655;1586266080
2803587655;31099936
2803587655;856010760
2803587655;1198416960
2226678240;117029568
143828745;138689410
143828745;3393988786
143828745;700605423
143828745;825427526344441857
143828745;29032586
143828745;165786404
143828745;329815445
143828745;300876743
143828745;848826626
143828745;1719936289
143828745;18174975
143828745;1734717882
143828745;163567416
143828745;301716524
143828745;2200120927
143828745;20228586
143828745;1070701588598218752
143828745;311025549
143828745;529961793
143828745;191779603
143828745;136333369
143828745;21440665
143828745;1374683634
143828745;1314652063
143828745;42228933
143828745;4250290102
143828745;966589602
143828745;55207471
143828745;91821215
143828745;17006679
143828745;842047050577502209
143828745;153388751
143828745;135430876
143828745;19763668
143828745;198432070
143828745;392199690
143828745;1145077300519739397
143828745;322551792
143828745;3295882694
143828745;948552829
143828745;92337227
143828745;467604110
143828745;615011876
143828745;606349480
143828745;948147368918208512
143828745;828566340365643776
143828745;910520918799155200
143828745;544312946
143828745;54988878
143828745;2967623435
143828745;18578222
143828745;1580316804
143828745;415475621
143828745;66691158
143828745;381540723
143828745;2289930074
143828745;28640933
143828745;45360352
143828745;829060856
143828745;1354570123
143828745;117761523
143828745;144238332
143828745;900231078
143828745;856010760
3393988786;2904048473
3393988786;922398725183623168
3393988786;576234213
3393988786;19207204
3393988786;1114837449061150721
3393988786;585477047
3393988786;3833423967
3393988786;567222705
3393988786;2441261875
3393988786;3119157183
3393988786;2803444640
3393988786;747764682459582465
3393988786;56818265
3393988786;1083411992
3393988786;1385476140
3393988786;17782837
3393988786;36098698
3393988786;2429391577
3393988786;3350861938
3393988786;276687941
3393988786;29032586
3393988786;165786404
3393988786;311025549
3393988786;329815445
3393988786;48132236
3393988786;2408020351
3393988786;1704818077
3393988786;191779603
3393988786;33248043
3393988786;479390782
3393988786;700605423
3393988786;628396879
3393988786;825427526344441857
3393988786;2615239693
3393988786;55031092
3393988786;339846503
3393988786;2416391065
3393988786;399991392
3393988786;28773799
3393988786;16600393
3393988786;143828745
3393988786;284067858
3393988786;119434647
3393988786;166102184
3393988786;21440665
3393988786;2339095172
3393988786;239860130
3393988786;49950808
3393988786;72277900
3393988786;246295381
3393988786;2472445567
3393988786;42590805
3393988786;31099936
3393988786;17780822
3393988786;1949513514
3393988786;144238332
3393988786;856010760
3393988786;1586266080
3393988786;2803587655
3393988786;20399735
3393988786;886420428
3393988786;120109196
3393988786;2606242467
3393988786;17621447
3393988786;560537100
101561338;37776042
101561338;80913434
101561338;1860459990
101561338;115724250
101561338;49950808
101561338;166102184
101561338;28773799
101561338;189082017
101561338;106231214
101561338;439463212
101561338;3302560545
101561338;1100499396041625601
101561338;1109154121171517441
101561338;856010760
101561338;20399735
101561338;76979225
101561338;114159548
101561338;897947522
101561338;993849096
101561338;284067858
101561338;104782747
101561338;40022142
101561338;117029568
101561338;77188782
708168822868418560;92233525
708168822868418560;976511129018077186
708168822868418560;923116072856846336
708168822868418560;1086696404
708168822868418560;700605423
708168822868418560;19231330
708168822868418560;699745166807207936
708168822868418560;3001691374
708168822868418560;138689410
708168822868418560;16606874
708168822868418560;54988878
708168822868418560;606349480
708168822868418560;856010760
708168822868418560;23967604
708168822868418560;3318542685
708168822868418560;298525921
708168822868418560;2867702451
708168822868418560;940691491835564033
708168822868418560;1124773536
708168822868418560;191779603
708168822868418560;389687289
708168822868418560;21694393
708168822868418560;2394252247
708168822868418560;3017471855
708168822868418560;102948151
708168822868418560;1139525086233452544
708168822868418560;20399735
708168822868418560;14157177
708168822868418560;4171877789
533041104;1098198745810984960
533041104;28257421
533041104;42072558
533041104;52009223
533041104;246295381
533041104;30360274
533041104;404894090
533041104;117761523
533041104;135430876
533041104;21440665
533041104;2803444640
533041104;923116072856846336
533041104;585477047
533041104;2408020351
533041104;17576181
533041104;4023186321
533041104;2867702451
533041104;524423189
533041104;2472445567
533041104;17006679
533041104;20399735
533041104;119434647
533041104;48132236
533041104;2803587655
533041104;2441261875
533041104;311951299
533041104;581103570
533041104;136333369
533041104;249601317
533041104;385358076
533041104;33248043
533041104;339846503
533041104;424164598
2850651695;20399735
2850651695;306868006
2850651695;18578222
2850651695;117773253
2850651695;92337227
2850651695;257450818
2850651695;35877137
2850651695;301716524
2850651695;18174975
2850651695;856010760
2850651695;900231078
2850651695;610146315
2850651695;165786404
2850651695;4171877789
2850651695;743724264
2850651695;1055950916
2850651695;16606874
2850651695;115702103
2850651695;143828745
2850651695;167328296
2850651695;268208070
2850651695;948552829
2850651695;1133457388038688768
2850651695;848826626
2850651695;28257421
2850651695;971692818577215488
2850651695;92233525
2850651695;23967604
2850651695;261860968
2850651695;89431845
2850651695;1499400284
2850651695;244086871
2850651695;392199690
2850651695;250323361
2850651695;116407356
2850651695;21694393
2850651695;525436041
2850651695;938522598585131008
2850651695;2967623435
2850651695;117761523
2850651695;232353334
2850651695;135430876
2850651695;404894090
2850651695;66691158
2850651695;54799415
2850651695;726372601
37643162;3378612489
37643162;1133457388038688768
37643162;1019949632108064768
37643162;832097871893770240
37643162;333954467
37643162;149441850
37643162;16606874
37643162;1007696977369423879
37643162;975064362359623680
37643162;192877061
37643162;115702103
37643162;23056912
37643162;42590805
37643162;20610385
37643162;117761523
37643162;92233525
37643162;89431845
37643162;726372601
37643162;19763668
37643162;856010760
37643162;92337227
37643162;165786404
37643162;35877137
37643162;16705726
37643162;16600393
37643162;88184493
37643162;323111954
37643162;25980581
37643162;1249695476
1314652063;306868006
1314652063;28397950
1314652063;17621447
1314652063;33248043
1314652063;2656533409
1314652063;2426902357
1314652063;606349480
1314652063;700605423
1314652063;612717643
1314652063;145297666
1314652063;2279751087
1314652063;2803587655
1314652063;92337227
1314652063;43505930
1314652063;1198416960
1314652063;856010760
1314652063;358046297
389687289;699745166807207936
389687289;700605423
389687289;4909186157
389687289;23967604
389687289;4171877789
389687289;117773253
389687289;21694393
389687289;828623998921629696
389687289;20399735
389687289;28773799
389687289;856010760
389687289;38472446
389687289;399991392
389687289;300876743
389687289;2416391065
389687289;145297666
1105362661;1118740158
1105362661;369367937
1105362661;76979225
1105362661;104782747
1105362661;101576198
1105362661;114159548
1105362661;714000438
1105362661;77188782
1105362661;897947522
1105362661;110963318
1105362661;40022142
1105362661;117029568
1105362661;993849096
1499400284;1118030533219508225
1499400284;145252665
1499400284;1121349820747264000
1499400284;154110601
1499400284;21694393
1499400284;1074580083594199040
1499400284;303234771
1499400284;261860968
1499400284;1090919392840503296
1499400284;92795265
1499400284;2850651695
1499400284;413839619
1499400284;2991912647
1499400284;491560128
1499400284;789179329854869507
1499400284;112873259
1499400284;2362654915
1499400284;87212906
1499400284;202102772
1499400284;463907386
1499400284;2909481429
1499400284;3065992036
1499400284;471163803
1499400284;2463325740
1499400284;2443718293
4097559143;560188351
4097559143;1374683634
4097559143;166102184
4097559143;54988878
4097559143;900231078
4097559143;1133570430
4097559143;1070701588598218752
4097559143;435714725
4097559143;2279751087
4097559143;16600393
4097559143;225761424
4097559143;16705726
4097559143;16606874
4097559143;17576181
4097559143;149441850
4097559143;15749452
4097559143;36347303
4097559143;828623998921629696
4097559143;102918775
4097559143;18174975
4097559143;578240398
4097559143;1580316804
4097559143;20610385
4097559143;2461432297
80913434;49950808
1125036710222532608;490522414
1125036710222532608;492977249
117705468;2425184299
117705468;1149649381286711296
117705468;138689410
117705468;615011876
117705468;38472446
117705468;370708213
117705468;2615239693
117705468;23967604
117705468;2867702451
117705468;4171877789
117705468;43505930
117705468;3318542685
117705468;3017471855
117705468;102948151
117705468;856010760
117705468;380200858
117705468;3351784787
117705468;3180723706
117705468;173541298
117705468;862981072417677314
117705468;966589602
117705468;567222705
117705468;283559538
117705468;117773253
117705468;169843986
117705468;257332880
117705468;52009223
117705468;529247064
117705468;106231214
117705468;119434647
2443718293;257332880
2443718293;920277002858500096
2443718293;1162901370
2443718293;1090919392840503296
2443718293;92795265
2443718293;789179329854869507
2443718293;529247064
2443718293;112873259
2443718293;261860968
2443718293;491560128
2443718293;202102772
2443718293;145252665
2443718293;2821282972
2443718293;2991912647
2443718293;2195622679
2443718293;1368850908
2443718293;2343845391
2443718293;303234771
2443718293;3065992036
2443718293;2909481429
2443718293;856010760
2443718293;2362654915
2443718293;87212906
2443718293;413839619
2443718293;2463325740
2443718293;1499400284
2443718293;471163803
454779231;234695455
454779231;1551071150
454779231;828623998921629696
454779231;40363629
454779231;97452095
454779231;28257421
454779231;338308200
454779231;58730899
454779231;529961793
454779231;1086696404
454779231;910520918799155200
454779231;1998841
454779231;700605423
454779231;117029568
454779231;1586266080
454779231;22625989
454779231;20399735
454779231;25057713
454779231;189082017
454779231;714000438
454779231;529247064
454779231;1536804174
454779231;1374683634
454779231;28640933
454779231;726372601
454779231;27688865
454779231;21440665
454779231;4099573113
454779231;23056912
454779231;829060856
454779231;93709885
454779231;819843415
454779231;1354570123
454779231;560188351
828623998921629696;436470131
828623998921629696;832097871893770240
828623998921629696;2394252247
828623998921629696;110963318
828623998921629696;249601317
828623998921629696;166102184
828623998921629696;54988878
828623998921629696;16600393
828623998921629696;2461432297
828623998921629696;3001691374
828623998921629696;1998841
828623998921629696;16936237
828623998921629696;25057713
828623998921629696;25980581
828623998921629696;28397950
828623998921629696;34705879
828623998921629696;38472446
828623998921629696;43505930
828623998921629696;54799415
828623998921629696;58730899
828623998921629696;55059675
828623998921629696;88184493
828623998921629696;95631693
828623998921629696;97452095
828623998921629696;117705468
828623998921629696;145297666
828623998921629696;173541298
828623998921629696;191779603
828623998921629696;234695455
828623998921629696;338308200
828623998921629696;380200858
828623998921629696;389687289
828623998921629696;494021297
828623998921629696;524423189
828623998921629696;529961793
828623998921629696;566536507
828623998921629696;571148013
828623998921629696;606349480
828623998921629696;615011876
828623998921629696;624017568
828623998921629696;1021696411
828623998921629696;1086696404
828623998921629696;1198416960
828623998921629696;1314652063
828623998921629696;1551071150
828623998921629696;1574792726
828623998921629696;2242356686
828623998921629696;1870872692
828623998921629696;2373445755
828623998921629696;2656533409
828623998921629696;2827228161
828623998921629696;2834900104
828623998921629696;3017471855
828623998921629696;3180723706
828623998921629696;3351784787
828623998921629696;4099573113
828623998921629696;831199595011137538
828623998921629696;910520918799155200
828623998921629696;940691491835564033
828623998921629696;1089972461008023553
828623998921629696;1098198745810984960
828623998921629696;4171877789
828623998921629696;377486485
828623998921629696;135430876
828623998921629696;2425184299
828623998921629696;21694393
828623998921629696;529247064
828623998921629696;18901336
828623998921629696;17780822
828623998921629696;117773253
828623998921629696;76979225
828623998921629696;117029568
828623998921629696;1586266080
828623998921629696;1124773536
828623998921629696;560537100
828623998921629696;994821734
828623998921629696;700605423
828623998921629696;2472445567
828623998921629696;2803587655
828623998921629696;37776042
828623998921629696;4097559143
828623998921629696;23967604
828623998921629696;16705726
828623998921629696;20399735
828623998921629696;20610385
828623998921629696;17621447
828623998921629696;370708213
828623998921629696;454779231
828623998921629696;19231330
828623998921629696;856010760
828623998921629696;21794101
2343845391;143393223
2343845391;1368850908
2343845391;112873259
2343845391;2780234221
2343845391;631767111
2343845391;2424047370
2343845391;2195622679
2343845391;1135141640
491560128;92795265
491560128;2463325740
491560128;1121349820747264000
491560128;202102772
491560128;1074580083594199040
491560128;789179329854869507
491560128;87212906
491560128;1499400284
491560128;2362654915
491560128;2909481429
491560128;3065992036
491560128;2443718293
491560128;471163803
1107063220307746816;4577469077
1107063220307746816;454779231
1107063220307746816;1105362661
1107063220307746816;628396879
1107063220307746816;1100499396041625601
1107063220307746816;110963318
1107063220307746816;714000438
1107063220307746816;1934463319
1107063220307746816;2200120927
1107063220307746816;117029568
1107063220307746816;897947522
1107063220307746816;284067858
1107063220307746816;104782747
261860968;31099936
261860968;17780822
261860968;23967604
261860968;528558611
261860968;439463212
261860968;18578222
87306292;1086506457435115522
87306292;27688865
87306292;106548241
87306292;284555061
87306292;490522414
87306292;493153944
87306292;557215750
87306292;1125768066
87306292;1105850644966137856
87306292;953626315617337344
87306292;3019838428
87306292;890601120040615936
87306292;1097491939681804288
87306292;406110645
87306292;388718346
87306292;10622932
87306292;1098198745810984960
87306292;222269705
87306292;91314199
87306292;1023896861470547968
87306292;1133570430
87306292;23318055
87306292;147947516
87306292;3350861938
87306292;22625989
87306292;1118982945006587907
87306292;37776042
87306292;17780822
87306292;55893722
87306292;40022142
87306292;76596562
87306292;88184493
87306292;285082743
87306292;329815445
87306292;368570542
87306292;525436041
87306292;576234213
87306292;2426902357
87306292;897947522
87306292;1124773536
87306292;1249695476
87306292;1560926802
87306292;2991912647
87306292;1019949632108064768
87306292;1086646510723444737
87306292;4706135422
87306292;20463983
87306292;192877061
87306292;26586771
87306292;404894090
87306292;85794542
87306292;1124950201523941376
87306292;1125036710222532608
87306292;22464893
87306292;37888214
87306292;4171877789
87306292;2967623435
87306292;21694393
87306292;849274159
87306292;600365935
87306292;492977249
87306292;725434892
87306292;2585792659
87306292;2680186468
87306292;2904048473
87306292;780024711510130689
87306292;868890764440461312
87306292;1117008833715556353
87306292;1124948208457797632
87306292;1121084255503900672
87306292;1120084154853490688
87306292;1118800711289122818
87306292;1118820762633285633
87306292;1118895627394482177
87306292;1126217082658594822
87306292;1113577805256773632
87306292;114332714
87306292;1118264104857288704
87306292;714899456
87306292;402097529
87306292;1314652063
87306292;920277002858500096
87306292;415475621
87306292;578240398
87306292;2656533409
87306292;1333369999
87306292;284067858
87306292;3541939462
87306292;23056912
87306292;280227352
87306292;2785158383
87306292;1934463319
87306292;2416067982
87306292;1949513514
87306292;20228586
87306292;72277900
87306292;628396879
87306292;2780234221
567222705;1385476140
567222705;3019838428
567222705;119434647
567222705;529247064
567222705;85794542
567222705;3351784787
567222705;52009223
567222705;169843986
567222705;117705468
567222705;117773253
567222705;257332880
615011876;21440665
615011876;2425184299
615011876;23056912
615011876;1998841
615011876;58730899
615011876;95631693
615011876;1719936289
615011876;103819197
615011876;910520918799155200
615011876;234695455
615011876;700605423
615011876;4171877789
615011876;1086696404
615011876;4099573113
615011876;338308200
615011876;97452095
615011876;529961793
615011876;566536507
615011876;1551071150
615011876;1121375429884039175
615011876;493494710
615011876;34705879
615011876;19231330
615011876;454779231
615011876;55059675
615011876;856010760
2429391577;19455187
2429391577;818964552
2429391577;842047050577502209
2429391577;42590805
2429391577;3119157183
2429391577;31099936
2429391577;2904048473
2429391577;2339095172
2429391577;17782837
2429391577;828566340365643776
2429391577;436470131
2429391577;922398725183623168
2429391577;276687941
2429391577;17780822
2429391577;1385476140
2429391577;20399735
2429391577;17621447
276687941;2472445567
276687941;311025549
276687941;72277900
276687941;2429391577
276687941;198432070
276687941;339846503
276687941;49950808
276687941;91821215
276687941;20399735
276687941;560537100
276687941;145297666
276687941;17621447
276687941;2416391065
276687941;856010760
276687941;23318055
276687941;399991392
276687941;19763668
276687941;28773799
968841871555465217;968551492390129666
968841871555465217;1162901370
968841871555465217;802958013644632064
968841871555465217;710201540116652033
968841871555465217;773419555729379329
46128473;1385476140
46128473;560188351
46128473;2979616235
46128473;2904048473
46128473;2339095172
46128473;886420428
46128473;828623998921629696
46128473;576234213
46128473;225761424
46128473;3119157183
46128473;56136971
46128473;1574792726
46128473;16705726
46128473;21794101
46128473;49950808
46128473;920277002858500096
46128473;1949513514
46128473;2606242467
46128473;246295381
46128473;31099936
46128473;2429391577
46128473;17780822
46128473;19207204
46128473;285082743
46128473;21556545
46128473;17782837
46128473;42590805
46128473;922398725183623168
46128473;20399735
46128473;17621447
920277002858500096;813738259
920277002858500096;454821447
920277002858500096;529247064
637192969;104782747
637192969;897947522
637192969;117029568
40022142;1112654747994071040
40022142;1105362661
40022142;369367937
40022142;357514379
40022142;3354883925
40022142;255941995
40022142;76979225
40022142;110963318
40022142;114159548
40022142;284067858
40022142;628396879
40022142;1485429175
40022142;325592746
40022142;897947522
40022142;1118740158
40022142;714000438
40022142;539156512
40022142;117029568
40022142;101576198
40022142;101561338
40022142;85794542
40022142;104782747
40022142;31099936
1083411992;4171877789
1083411992;138689410
1083411992;3180723706
1083411992;3393988786
1083411992;102948151
1083411992;83120914
1083411992;606349480
1083411992;457528606
1083411992;404894090
1083411992;2163600808
1083411992;117761523
1083411992;2394252247
1083411992;2824971037
1083411992;1112075586120400899
1083411992;2292781046
1083411992;298525921
1083411992;3318542685
1083411992;306778929
1083411992;923116072856846336
1083411992;2867702451
1083411992;4909186157
1083411992;976511129018077186
1083411992;135430876
1083411992;21694393
1083411992;23967604
1083411992;2967623435
1870872692;173541298
1870872692;976511129018077186
1870872692;306778929
1870872692;23967604
1870872692;10622932
1870872692;380234100
1870872692;257450818
1870872692;138689410
1870872692;52009223
1870872692;283559538
1870872692;939966774
1870872692;102948151
1870872692;54988878
1870872692;4909186157
1870872692;2867702451
1870872692;900231078
1870872692;4171877789
1870872692;940691491835564033
1870872692;370708213
1870872692;338308200
1870872692;1551071150
1870872692;1124773536
1870872692;828623998921629696
1870872692;3295882694
1870872692;298525921
1870872692;571948562
1870872692;610146315
1870872692;582076945
1870872692;381969506
1870872692;392199690
1870872692;106231214
1870872692;45225005
1870872692;2803587655
1870872692;19231330
1870872692;856010760
3129707609;1934463319
3129707609;628396879
3129707609;120109196
3129707609;19455187
3129707609;948147368918208512
3129707609;2414884400
3129707609;2671775504
3129707609;2408020351
3129707609;42228933
3129707609;1385476140
3129707609;43505930
3129707609;246295381
3129707609;20399735
3129707609;115724250
3129707609;54799415
3129707609;2803587655
3129707609;1860459990
3129707609;17621447
3129707609;399991392
3129707609;28773799
3129707609;471836699
3129707609;1361319566
3129707609;2615239693
3129707609;17780822
3129707609;31099936
3129707609;856010760
3129707609;529247064
3129707609;2815744853
3129707609;1734717882
3129707609;55031092
3129707609;2279351990
3129707609;2426902357
3065992036;2909481429
3065992036;1074580083594199040
3065992036;87212906
3065992036;1090919392840503296
3065992036;491560128
3065992036;2362654915
3065992036;2991912647
3065992036;2443718293
3065992036;145252665
3065992036;1499400284
3065992036;2463325740
3541939462;938522598585131008
3541939462;337259737
3541939462;380234100
3541939462;809481991242584064
3541939462;15749452
3541939462;4171877789
3541939462;18765850
3541939462;20610385
3541939462;1118982945006587907
3541939462;900231078
3541939462;1133570430
3541939462;714000438
3541939462;828566340365643776
3541939462;20399735
3541939462;246295381
3541939462;2373681362
3541939462;18174975
3541939462;1070701588598218752
3541939462;1580316804
3541939462;415475621
3541939462;718106057416052741
3541939462;2803587655
3541939462;435714725
3541939462;578240398
3541939462;18578222
3541939462;87306292
3541939462;856010760
3541939462;4097559143
3541939462;36347303
3541939462;606349480
3541939462;165786404
3541939462;2351820624
3541939462;544312946
3541939462;2461432297
3541939462;1347250338
3541939462;16705726
3541939462;16600393
3541939462;28640933
3541939462;17576181
3541939462;139661393
601028185;714914764
601028185;1133457388038688768
601028185;60264136
601028185;165786404
601028185;115702103
601028185;848826626
601028185;18578222
601028185;244086871
601028185;92233525
601028185;89431845
601028185;525436041
601028185;117761523
890601120040615936;529247064
890601120040615936;540895773
2289930074;571148013
2289930074;2850651695
2289930074;17006679
2289930074;560188351
2289930074;392199690
2289930074;45360352
2289930074;18901336
2289930074;1354570123
2289930074;35877137
2289930074;24181511
